CELDA_ORIGEN;NOMBRE_CELDA_ORIGEN;CELDA_DESTINO;NOMBRE_CELDA_DESTINO;FLUJO;
161M;Madrid (SCD Goya);160M;Madrid (SCD Recoletos);205;
161M;Madrid (SCD Goya);162M;Madrid (SCD Fuente del Berro);234;
161M;Madrid (SCD Goya);164M;Madrid (SCD Lista);336;
161M;Madrid (SCD Goya);165M;Madrid (SCD Castellana);59;
161M;Madrid (SCD Goya);166M;Madrid (SCD Guindalera-2);64;
161V;Valencia (SCD Campanar);015V;Albal y Beniparrell;24;
161V;Valencia (SCD Campanar);016V;Riba-roja de Túria y Loriguilla;84;
161V;Valencia (SCD Campanar);018V;Albuixech y otros municipios;29;
161V;Valencia (SCD Campanar);019V;Serra y otros municipios;22;
161V;Valencia (SCD Campanar);047V;Llíria y otros municipios;48;
161V;Valencia (SCD Campanar);068V;Cheste;19;
161V;Valencia (SCD Campanar);072V;Almussafes;26;
161V;Valencia (SCD Campanar);081V;Valencia (SCD Marxalenes);184;
161V;Valencia (SCD Campanar);084V;Valencia (SCD El Botànic/La Roqueta);89;
161V;Valencia (SCD Campanar);085V;Picanya;19;
161V;Valencia (SCD Campanar);090V;Valencia (SCD Fronteta de Sant Lluís/La Punta/Ciutat de les Arts i de les Ciènces);50;
161V;Valencia (SCD Campanar);091V;Valencia (SCD Safranar/Favara);26;
161V;Valencia (SCD Campanar);097V;Valencia (SCD Poblats de L'Oest);59;
161V;Valencia (SCD Campanar);100V;Valencia (SCD La Petxina);222;
161V;Valencia (SCD Campanar);101V;Torrent (distrito 04);35;
161V;Valencia (SCD Campanar);102V;Valencia (SCD El Grau/Natzaret);21;
161V;Valencia (SCD Campanar);106V;Valencia (SCD L'Amistat/La Vega Baixa/La Carrasca);21;
161V;Valencia (SCD Campanar);109V;Valencia (SCD Tres Forques/La Fontsanta/La Llum);80;
161V;Valencia (SCD Campanar);111V;Eliana, l';21;
161V;Valencia (SCD Campanar);112V;Valencia (SCD Tormos/Sant Antoni);45;
161V;Valencia (SCD Campanar);113V;Silla;24;
161V;Valencia (SCD Campanar);115V;Valencia (SCD El Pla del Remei/Gran Via);61;
161V;Valencia (SCD Campanar);119V;Valencia (SCD La Creu Coberta/Sant Marcel.lí/Camí Real);34;
161V;Valencia (SCD Campanar);121V;Valencia (SCD Poblats del Sud);20;
161V;Valencia (SCD Campanar);122V;Valencia (SCD Safranar/Vara de Quart);43;
161V;Valencia (SCD Campanar);128V;Valencia (SCD Malilla);118;
161V;Valencia (SCD Campanar);129V;Valencia (SCD Ciutat Fallera);85;
161V;Valencia (SCD Campanar);130V;Valencia (SCD Arrancapins);30;
161V;Valencia (SCD Campanar);132V;Valencia (SCD Russafa);25;
161V;Valencia (SCD Campanar);133V;Bétera;21;
161V;Valencia (SCD Campanar);134V;Valencia (SCD Benicalap);342;
161V;Valencia (SCD Campanar);136V;Alboraya;23;
161V;Valencia (SCD Campanar);137V;Quart de Poblet;100;
161V;Valencia (SCD Campanar);140V;Paiporta;19;
161V;Valencia (SCD Campanar);141V;Valencia (SCD Albors/Camí Fondo/Penya-roja);19;
161V;Valencia (SCD Campanar);144V;Valencia (SCD Ciutat Vella);263;
161V;Valencia (SCD Campanar);149V;Catarroja;33;
161V;Valencia (SCD Campanar);150V;Valencia (SCD Benimaclet);19;
161V;Valencia (SCD Campanar);153V;Alaquàs;24;
161V;Valencia (SCD Campanar);154V;Valencia (SCD El Pla del Real);88;
161V;Valencia (SCD Campanar);155V;Manises;42;
161V;Valencia (SCD Campanar);156V;Valencia (SCD Nou Moles/Soternes);274;
161V;Valencia (SCD Campanar);157V;Aldaia;45;
161V;Valencia (SCD Campanar);160V;Burjassot;160;
161V;Valencia (SCD Campanar);162V;Torrent (distrito 03);22;
161V;Valencia (SCD Campanar);163V;Mislata;338;
161V;Valencia (SCD Campanar);165V;Paterna;280;
162B;Barcelona (SCD el Fort Pienc);161B;Barcelona (SCD Sant Pere, Santa Caterina i la Ribera);175;
162B;Barcelona (SCD el Fort Pienc);163B;Barcelona (SCD la Sagrada Família est);225;
162B;Barcelona (SCD el Fort Pienc);164B;Barcelona (SCD la Sagrada Família oest);98;
162B;Barcelona (SCD el Fort Pienc);165B;Barcelona (SCD la Dreta de l'Eixample nord);104;
162B;Barcelona (SCD el Fort Pienc);166B;Barcelona (SCD la Dreta de l'Eixample sud);363;
162B;Barcelona (SCD el Fort Pienc);168B;Barcelona (SCD l'Antiga Esquerra de l'Eixample nord);24;
162B;Barcelona (SCD el Fort Pienc);174B;Barcelona (SCD la Marina i la Zona Franca-Port);24;
162B;Barcelona (SCD el Fort Pienc);189B;Barcelona (SCD Sant Gervasi- Galvany est);24;
162B;Barcelona (SCD el Fort Pienc);196B;Barcelona (SCD el Camp d'en Grassot i Gràcia Nova);29;
162B;Barcelona (SCD el Fort Pienc);197B;Barcelona (SCD el Baix Guinardó);24;
162B;Barcelona (SCD el Fort Pienc);221B;Barcelona (SCD el Camp de l'Arp del Clot);30;
162B;Barcelona (SCD el Fort Pienc);222B;Barcelona (SCD el Clot);28;
162B;Barcelona (SCD el Fort Pienc);223B;Barcelona (SCD el Parc i la Llacuna del Poblenou);372;
162M;Madrid (SCD Fuente del Berro);157M;Madrid (SCD Estrella);102;
162M;Madrid (SCD Fuente del Berro);158M;Madrid (SCD Ibiza);89;
162M;Madrid (SCD Fuente del Berro);160M;Madrid (SCD Recoletos);19;
162M;Madrid (SCD Fuente del Berro);161M;Madrid (SCD Goya);208;
162M;Madrid (SCD Fuente del Berro);163M;Madrid (SCD Guindalera-1);57;
162M;Madrid (SCD Fuente del Berro);165M;Madrid (SCD Castellana);20;
162M;Madrid (SCD Fuente del Berro);166M;Madrid (SCD Guindalera-2);110;
162M;Madrid (SCD Fuente del Berro);238M;Madrid (SCD Marroquina);31;
162M;Madrid (SCD Fuente del Berro);239M;Madrid (SCD Media Legua);23;
162M;Madrid (SCD Fuente del Berro);243M;Madrid (SCD Ventas-1);132;
162M;Madrid (SCD Fuente del Berro);244M;Madrid (SCD Ventas-2);120;
162M;Madrid (SCD Fuente del Berro);247M;Madrid (SCD Quintana);19;
162V;Torrent (distrito 03);015V;Albal y Beniparrell;78;
162V;Torrent (distrito 03);016V;Riba-roja de Túria y Loriguilla;158;
162V;Torrent (distrito 03);018V;Albuixech y otros municipios;19;
162V;Torrent (distrito 03);029V;Chiva y Godelleta;95;
162V;Torrent (distrito 03);045V;Montserrat y Montroi/Montroy;40;
162V;Torrent (distrito 03);046V;Alfafar y Llocnou de la Corona;25;
162V;Torrent (distrito 03);068V;Cheste;65;
162V;Torrent (distrito 03);072V;Almussafes;49;
162V;Torrent (distrito 03);074V;Torrent (distrito 02);204;
162V;Torrent (distrito 03);076V;Buñol;28;
162V;Torrent (distrito 03);079V;Alcàsser;32;
162V;Torrent (distrito 03);085V;Picanya;35;
162V;Torrent (distrito 03);090V;Valencia (SCD Fronteta de Sant Lluís/La Punta/Ciutat de les Arts i de les Ciènces);31;
162V;Torrent (distrito 03);091V;Valencia (SCD Safranar/Favara);20;
162V;Torrent (distrito 03);101V;Torrent (distrito 04);1348;
162V;Torrent (distrito 03);102V;Valencia (SCD El Grau/Natzaret);25;
162V;Torrent (distrito 03);109V;Valencia (SCD Tres Forques/La Fontsanta/La Llum);31;
162V;Torrent (distrito 03);113V;Silla;65;
162V;Torrent (distrito 03);114V;Torrent (distrito 01);263;
162V;Torrent (distrito 03);115V;Valencia (SCD El Pla del Remei/Gran Via);25;
162V;Torrent (distrito 03);121V;Valencia (SCD Poblats del Sud);32;
162V;Torrent (distrito 03);122V;Valencia (SCD Safranar/Vara de Quart);23;
162V;Torrent (distrito 03);125V;Picassent;72;
162V;Torrent (distrito 03);126V;Moncada;25;
162V;Torrent (distrito 03);128V;Valencia (SCD Malilla);41;
162V;Torrent (distrito 03);130V;Valencia (SCD Arrancapins);23;
162V;Torrent (distrito 03);133V;Bétera;38;
162V;Torrent (distrito 03);136V;Alboraya;23;
162V;Torrent (distrito 03);137V;Quart de Poblet;124;
162V;Torrent (distrito 03);140V;Paiporta;68;
162V;Torrent (distrito 03);141V;Valencia (SCD Albors/Camí Fondo/Penya-roja);23;
162V;Torrent (distrito 03);144V;Valencia (SCD Ciutat Vella);91;
162V;Torrent (distrito 03);149V;Catarroja;90;
162V;Torrent (distrito 03);152V;Xirivella;38;
162V;Torrent (distrito 03);153V;Alaquàs;251;
162V;Torrent (distrito 03);154V;Valencia (SCD El Pla del Real);37;
162V;Torrent (distrito 03);155V;Manises;48;
162V;Torrent (distrito 03);157V;Aldaia;189;
162V;Torrent (distrito 03);161V;Valencia (SCD Campanar);49;
162V;Torrent (distrito 03);163V;Mislata;26;
162V;Torrent (distrito 03);164V;Alzira;31;
162V;Torrent (distrito 03);165V;Paterna;158;
163B;Barcelona (SCD la Sagrada Família est);162B;Barcelona (SCD el Fort Pienc);211;
163B;Barcelona (SCD la Sagrada Família est);164B;Barcelona (SCD la Sagrada Família oest);381;
163B;Barcelona (SCD la Sagrada Família est);165B;Barcelona (SCD la Dreta de l'Eixample nord);43;
163B;Barcelona (SCD la Sagrada Família est);166B;Barcelona (SCD la Dreta de l'Eixample sud);20;
163B;Barcelona (SCD la Sagrada Família est);168B;Barcelona (SCD l'Antiga Esquerra de l'Eixample nord);26;
163B;Barcelona (SCD la Sagrada Família est);174B;Barcelona (SCD la Marina i la Zona Franca-Port);40;
163B;Barcelona (SCD la Sagrada Família est);196B;Barcelona (SCD el Camp d'en Grassot i Gràcia Nova);18;
163B;Barcelona (SCD la Sagrada Família est);197B;Barcelona (SCD el Baix Guinardó);95;
163B;Barcelona (SCD la Sagrada Família est);203B;Barcelona (SCD el Guinardó);116;
163B;Barcelona (SCD la Sagrada Família est);204B;Barcelona (SCD Vilapicina i la Torre Llobeta);28;
163B;Barcelona (SCD la Sagrada Família est);221B;Barcelona (SCD el Camp de l'Arp del Clot);296;
163B;Barcelona (SCD la Sagrada Família est);222B;Barcelona (SCD el Clot);103;
163B;Barcelona (SCD la Sagrada Família est);223B;Barcelona (SCD el Parc i la Llacuna del Poblenou);57;
163M;Madrid (SCD Guindalera-1);161M;Madrid (SCD Goya);17;
163M;Madrid (SCD Guindalera-1);162M;Madrid (SCD Fuente del Berro);45;
163M;Madrid (SCD Guindalera-1);164M;Madrid (SCD Lista);32;
163M;Madrid (SCD Guindalera-1);166M;Madrid (SCD Guindalera-2);259;
163M;Madrid (SCD Guindalera-1);168M;Madrid (SCD Prosperidad);223;
163M;Madrid (SCD Guindalera-1);170M;Madrid (SCD Hispanoamérica);16;
163M;Madrid (SCD Guindalera-1);243M;Madrid (SCD Ventas-1);56;
163M;Madrid (SCD Guindalera-1);244M;Madrid (SCD Ventas-2);29;
163M;Madrid (SCD Guindalera-1);247M;Madrid (SCD Quintana);33;
163M;Madrid (SCD Guindalera-1);248M;Madrid (SCD Concepción);72;
163M;Madrid (SCD Guindalera-1);249M;Madrid (SCD San Pascual);139;
163M;Madrid (SCD Guindalera-1);250M;Madrid (SCD San Juan Bautista-Colina-Atalaya);40;
163V;Mislata;015V;Albal y Beniparrell;35;
163V;Mislata;016V;Riba-roja de Túria y Loriguilla;168;
163V;Mislata;018V;Albuixech y otros municipios;24;
163V;Mislata;029V;Chiva y Godelleta;33;
163V;Mislata;047V;Llíria y otros municipios;29;
163V;Mislata;048V;Museros y Emperador;24;
163V;Mislata;068V;Cheste;30;
163V;Mislata;070V;San Antonio de Benagéber;24;
163V;Mislata;072V;Almussafes;27;
163V;Mislata;076V;Buñol;24;
163V;Mislata;090V;Valencia (SCD Fronteta de Sant Lluís/La Punta/Ciutat de les Arts i de les Ciènces);68;
163V;Mislata;091V;Valencia (SCD Safranar/Favara);35;
163V;Mislata;097V;Valencia (SCD Poblats de L'Oest);89;
163V;Mislata;101V;Torrent (distrito 04);39;
163V;Mislata;102V;Valencia (SCD El Grau/Natzaret);47;
163V;Mislata;109V;Valencia (SCD Tres Forques/La Fontsanta/La Llum);215;
163V;Mislata;113V;Silla;35;
163V;Mislata;115V;Valencia (SCD El Pla del Remei/Gran Via);48;
163V;Mislata;121V;Valencia (SCD Poblats del Sud);49;
163V;Mislata;122V;Valencia (SCD Safranar/Vara de Quart);74;
163V;Mislata;125V;Picassent;33;
163V;Mislata;128V;Valencia (SCD Malilla);80;
163V;Mislata;130V;Valencia (SCD Arrancapins);33;
163V;Mislata;132V;Valencia (SCD Russafa);30;
163V;Mislata;133V;Bétera;29;
163V;Mislata;136V;Alboraya;30;
163V;Mislata;137V;Quart de Poblet;431;
163V;Mislata;140V;Paiporta;27;
163V;Mislata;144V;Valencia (SCD Ciutat Vella);135;
163V;Mislata;149V;Catarroja;27;
163V;Mislata;152V;Xirivella;436;
163V;Mislata;153V;Alaquàs;79;
163V;Mislata;154V;Valencia (SCD El Pla del Real);127;
163V;Mislata;155V;Manises;121;
163V;Mislata;156V;Valencia (SCD Nou Moles/Soternes);235;
163V;Mislata;157V;Aldaia;122;
163V;Mislata;160V;Burjassot;67;
163V;Mislata;161V;Valencia (SCD Campanar);736;
163V;Mislata;165V;Paterna;384;
164B;Barcelona (SCD la Sagrada Família oest);162B;Barcelona (SCD el Fort Pienc);63;
164B;Barcelona (SCD la Sagrada Família oest);163B;Barcelona (SCD la Sagrada Família est);378;
164B;Barcelona (SCD la Sagrada Família oest);165B;Barcelona (SCD la Dreta de l'Eixample nord);107;
164B;Barcelona (SCD la Sagrada Família oest);166B;Barcelona (SCD la Dreta de l'Eixample sud);83;
164B;Barcelona (SCD la Sagrada Família oest);168B;Barcelona (SCD l'Antiga Esquerra de l'Eixample nord);36;
164B;Barcelona (SCD la Sagrada Família oest);174B;Barcelona (SCD la Marina i la Zona Franca-Port);34;
164B;Barcelona (SCD la Sagrada Família oest);196B;Barcelona (SCD el Camp d'en Grassot i Gràcia Nova);174;
164B;Barcelona (SCD la Sagrada Família oest);197B;Barcelona (SCD el Baix Guinardó);224;
164B;Barcelona (SCD la Sagrada Família oest);203B;Barcelona (SCD el Guinardó);92;
164B;Barcelona (SCD la Sagrada Família oest);221B;Barcelona (SCD el Camp de l'Arp del Clot);19;
164M;Madrid (SCD Lista);158M;Madrid (SCD Ibiza);28;
164M;Madrid (SCD Lista);160M;Madrid (SCD Recoletos);48;
164M;Madrid (SCD Lista);161M;Madrid (SCD Goya);274;
164M;Madrid (SCD Lista);162M;Madrid (SCD Fuente del Berro);20;
164M;Madrid (SCD Lista);163M;Madrid (SCD Guindalera-1);20;
164M;Madrid (SCD Lista);165M;Madrid (SCD Castellana);130;
164M;Madrid (SCD Lista);166M;Madrid (SCD Guindalera-2);244;
164M;Madrid (SCD Lista);167M;Madrid (SCD El Viso);55;
164M;Madrid (SCD Lista);168M;Madrid (SCD Prosperidad);62;
164M;Madrid (SCD Lista);172M;Madrid (SCD Castilla);19;
164M;Madrid (SCD Lista);179M;Madrid (SCD Gaztambide);21;
164M;Madrid (SCD Lista);184M;Madrid (SCD Vallehermoso);17;
164M;Madrid (SCD Lista);244M;Madrid (SCD Ventas-2);35;
164V;Alzira;009V;Pobla Llarga, la y otros municipios;27;
164V;Alzira;013V;Corbera y otros municipios;79;
164V;Alzira;014V;Albalat de la Ribera y otros municipios;106;
164V;Alzira;030V;Catadau y otros municipios;258;
164V;Alzira;035V;Alcàntera de Xúquer y otros municipios;28;
164V;Alzira;050V;Alberic y otros municipios;185;
164V;Alzira;057V;Guadassuar;115;
164V;Alzira;062V;Villanueva de Castellón;18;
164V;Alzira;072V;Almussafes;42;
164V;Alzira;087V;Benifaió;21;
164V;Alzira;088V;Alcúdia, l';251;
164V;Alzira;095V;Alginet;64;
164V;Alzira;103V;Carlet;162;
164V;Alzira;107V;Tavernes de la Valldigna;33;
164V;Alzira;113V;Silla;20;
164V;Alzira;123V;Carcaixent;541;
164V;Alzira;125V;Picassent;28;
164V;Alzira;146V;Algemesí;181;
164V;Alzira;147V;Sueca;78;
164V;Alzira;151V;Xàtiva;26;
164V;Alzira;165V;Paterna;25;
165B;Barcelona (SCD la Dreta de l'Eixample nord);157B;Barcelona (SCD el Raval sud);17;
165B;Barcelona (SCD la Dreta de l'Eixample nord);162B;Barcelona (SCD el Fort Pienc);47;
165B;Barcelona (SCD la Dreta de l'Eixample nord);164B;Barcelona (SCD la Sagrada Família oest);67;
165B;Barcelona (SCD la Dreta de l'Eixample nord);166B;Barcelona (SCD la Dreta de l'Eixample sud);176;
165B;Barcelona (SCD la Dreta de l'Eixample nord);167B;Barcelona (SCD l'Antiga Esquerra de l'Eixample sud);102;
165B;Barcelona (SCD la Dreta de l'Eixample nord);168B;Barcelona (SCD l'Antiga Esquerra de l'Eixample nord);84;
165B;Barcelona (SCD la Dreta de l'Eixample nord);171B;Barcelona (SCD Sant Antoni);20;
165B;Barcelona (SCD la Dreta de l'Eixample nord);174B;Barcelona (SCD la Marina i la Zona Franca-Port);18;
165B;Barcelona (SCD la Dreta de l'Eixample nord);181B;Barcelona (SCD les Corts est);17;
165B;Barcelona (SCD la Dreta de l'Eixample nord);187B;Barcelona (SCD Sant Gervasi- la Bonanova);20;
165B;Barcelona (SCD la Dreta de l'Eixample nord);188B;Barcelona (SCD Sant Gervasi- Galvany oest);20;
165B;Barcelona (SCD la Dreta de l'Eixample nord);189B;Barcelona (SCD Sant Gervasi- Galvany est);31;
165B;Barcelona (SCD la Dreta de l'Eixample nord);194B;Barcelona (SCD la Vila de Gràcia oest);50;
165B;Barcelona (SCD la Dreta de l'Eixample nord);195B;Barcelona (SCD la Vila de Gràcia est);148;
165B;Barcelona (SCD la Dreta de l'Eixample nord);196B;Barcelona (SCD el Camp d'en Grassot i Gràcia Nova);141;
165B;Barcelona (SCD la Dreta de l'Eixample nord);197B;Barcelona (SCD el Baix Guinardó);26;
165B;Barcelona (SCD la Dreta de l'Eixample nord);200B;Barcelona (SCD els barris de la Vall d'Hebron);29;
165B;Barcelona (SCD la Dreta de l'Eixample nord);203B;Barcelona (SCD el Guinardó);19;
165B;Barcelona (SCD la Dreta de l'Eixample nord);326B;Hospitalet de LLobregat, L´ (SCD  Bellvitge);17;
165M;Madrid (SCD Castellana);160M;Madrid (SCD Recoletos);104;
165M;Madrid (SCD Castellana);164M;Madrid (SCD Lista);102;
165M;Madrid (SCD Castellana);167M;Madrid (SCD El Viso);76;
165M;Madrid (SCD Castellana);181M;Madrid (SCD Trafalgar);16;
165M;Madrid (SCD Castellana);182M;Madrid (SCD Almagro);154;
165M;Madrid (SCD Castellana);280M;Madrid (SCD Salvador);18;
165V;Paterna;015V;Albal y Beniparrell;62;
165V;Paterna;016V;Riba-roja de Túria y Loriguilla;368;
165V;Paterna;017V;Bonrepòs i Mirambell y otros municipios;21;
165V;Paterna;018V;Albuixech y otros municipios;73;
165V;Paterna;019V;Serra y otros municipios;26;
165V;Paterna;022V;Sagunto/Sagunt (distritos 04, 05 y 08);22;
165V;Paterna;029V;Chiva y Godelleta;108;
165V;Paterna;046V;Alfafar y Llocnou de la Corona;33;
165V;Paterna;047V;Llíria y otros municipios;152;
165V;Paterna;048V;Museros y Emperador;28;
165V;Paterna;058V;Náquera;46;
165V;Paterna;059V;Valencia (SCD Poblats del Nord);20;
165V;Paterna;063V;Rocafort;39;
165V;Paterna;068V;Cheste;102;
165V;Paterna;069V;Puig de Santa Maria, el;23;
165V;Paterna;070V;San Antonio de Benagéber;230;
165V;Paterna;072V;Almussafes;41;
165V;Paterna;076V;Buñol;20;
165V;Paterna;079V;Alcàsser;19;
165V;Paterna;080V;Sedaví;21;
165V;Paterna;084V;Valencia (SCD El Botànic/La Roqueta);21;
165V;Paterna;085V;Picanya;28;
165V;Paterna;090V;Valencia (SCD Fronteta de Sant Lluís/La Punta/Ciutat de les Arts i de les Ciènces);90;
165V;Paterna;091V;Valencia (SCD Safranar/Favara);24;
165V;Paterna;094V;Godella;301;
165V;Paterna;097V;Valencia (SCD Poblats de L'Oest);163;
165V;Paterna;101V;Torrent (distrito 04);88;
165V;Paterna;102V;Valencia (SCD El Grau/Natzaret);63;
165V;Paterna;104V;Massamagrell;23;
165V;Paterna;106V;Valencia (SCD L'Amistat/La Vega Baixa/La Carrasca);30;
165V;Paterna;109V;Valencia (SCD Tres Forques/La Fontsanta/La Llum);48;
165V;Paterna;111V;Eliana, l';114;
165V;Paterna;113V;Silla;64;
165V;Paterna;115V;Valencia (SCD El Pla del Remei/Gran Via);68;
165V;Paterna;117V;Puçol;29;
165V;Paterna;121V;Valencia (SCD Poblats del Sud);76;
165V;Paterna;122V;Valencia (SCD Safranar/Vara de Quart);48;
165V;Paterna;124V;Valencia (SCD L'IllaPerduda/Ciutat Jardin);18;
165V;Paterna;125V;Picassent;48;
165V;Paterna;126V;Moncada;71;
165V;Paterna;128V;Valencia (SCD Malilla);103;
165V;Paterna;129V;Valencia (SCD Ciutat Fallera);51;
165V;Paterna;130V;Valencia (SCD Arrancapins);41;
165V;Paterna;132V;Valencia (SCD Russafa);34;
165V;Paterna;133V;Bétera;215;
165V;Paterna;134V;Valencia (SCD Benicalap);41;
165V;Paterna;135V;Pobla de Vallbona, la;118;
165V;Paterna;136V;Alboraya;49;
165V;Paterna;137V;Quart de Poblet;521;
165V;Paterna;138V;Valencia (SCD Patraix);19;
165V;Paterna;140V;Paiporta;32;
165V;Paterna;141V;Valencia (SCD Albors/Camí Fondo/Penya-roja);35;
165V;Paterna;144V;Valencia (SCD Ciutat Vella);156;
165V;Paterna;145V;Valencia (SCD Orriols/Sant llorenç);19;
165V;Paterna;148V;Valencia (SCD El Cabanyal-El Canyamelar/Beteró);25;
165V;Paterna;149V;Catarroja;55;
165V;Paterna;150V;Valencia (SCD Benimaclet);22;
165V;Paterna;152V;Xirivella;95;
165V;Paterna;153V;Alaquàs;95;
165V;Paterna;154V;Valencia (SCD El Pla del Real);118;
165V;Paterna;155V;Manises;766;
165V;Paterna;156V;Valencia (SCD Nou Moles/Soternes);26;
165V;Paterna;157V;Aldaia;179;
165V;Paterna;158V;Valencia (SCD La Raiosa/L'Hort de Senabre);24;
165V;Paterna;160V;Burjassot;448;
165V;Paterna;161V;Valencia (SCD Campanar);286;
165V;Paterna;162V;Torrent (distrito 03);43;
165V;Paterna;163V;Mislata;154;
165V;Paterna;164V;Alzira;18;
166B;Barcelona (SCD la Dreta de l'Eixample sud);158B;Barcelona (SCD el Raval nord);42;
166B;Barcelona (SCD la Dreta de l'Eixample sud);159B;Barcelona (SCD el Barri Gòtic);24;
166B;Barcelona (SCD la Dreta de l'Eixample sud);161B;Barcelona (SCD Sant Pere, Santa Caterina i la Ribera);132;
166B;Barcelona (SCD la Dreta de l'Eixample sud);162B;Barcelona (SCD el Fort Pienc);217;
166B;Barcelona (SCD la Dreta de l'Eixample sud);164B;Barcelona (SCD la Sagrada Família oest);36;
166B;Barcelona (SCD la Dreta de l'Eixample sud);165B;Barcelona (SCD la Dreta de l'Eixample nord);172;
166B;Barcelona (SCD la Dreta de l'Eixample sud);167B;Barcelona (SCD l'Antiga Esquerra de l'Eixample sud);39;
166B;Barcelona (SCD la Dreta de l'Eixample sud);168B;Barcelona (SCD l'Antiga Esquerra de l'Eixample nord);23;
166B;Barcelona (SCD la Dreta de l'Eixample sud);171B;Barcelona (SCD Sant Antoni);23;
166B;Barcelona (SCD la Dreta de l'Eixample sud);223B;Barcelona (SCD el Parc i la Llacuna del Poblenou);17;
166B;Barcelona (SCD la Dreta de l'Eixample sud);326B;Hospitalet de LLobregat, L´ (SCD  Bellvitge);18;
166M;Madrid (SCD Guindalera-2);158M;Madrid (SCD Ibiza);28;
166M;Madrid (SCD Guindalera-2);160M;Madrid (SCD Recoletos);23;
166M;Madrid (SCD Guindalera-2);161M;Madrid (SCD Goya);69;
166M;Madrid (SCD Guindalera-2);162M;Madrid (SCD Fuente del Berro);115;
166M;Madrid (SCD Guindalera-2);163M;Madrid (SCD Guindalera-1);306;
166M;Madrid (SCD Guindalera-2);164M;Madrid (SCD Lista);272;
166M;Madrid (SCD Guindalera-2);167M;Madrid (SCD El Viso);27;
166M;Madrid (SCD Guindalera-2);168M;Madrid (SCD Prosperidad);83;
166M;Madrid (SCD Guindalera-2);243M;Madrid (SCD Ventas-1);53;
166M;Madrid (SCD Guindalera-2);246M;Madrid (SCD Pueblo Nuevo-2);20;
166M;Madrid (SCD Guindalera-2);247M;Madrid (SCD Quintana);19;
166M;Madrid (SCD Guindalera-2);248M;Madrid (SCD Concepción);20;
166M;Madrid (SCD Guindalera-2);249M;Madrid (SCD San Pascual);30;
166M;Madrid (SCD Guindalera-2);250M;Madrid (SCD San Juan Bautista-Colina-Atalaya);20;
167B;Barcelona (SCD l'Antiga Esquerra de l'Eixample sud);158B;Barcelona (SCD el Raval nord);49;
167B;Barcelona (SCD l'Antiga Esquerra de l'Eixample sud);165B;Barcelona (SCD la Dreta de l'Eixample nord);135;
167B;Barcelona (SCD l'Antiga Esquerra de l'Eixample sud);166B;Barcelona (SCD la Dreta de l'Eixample sud);84;
167B;Barcelona (SCD l'Antiga Esquerra de l'Eixample sud);168B;Barcelona (SCD l'Antiga Esquerra de l'Eixample nord);166;
167B;Barcelona (SCD l'Antiga Esquerra de l'Eixample sud);169B;Barcelona (SCD la Nova Esquerra de l'Eixample nord);93;
167B;Barcelona (SCD l'Antiga Esquerra de l'Eixample sud);170B;Barcelona (SCD la Nova Esquerra de l'Eixample sud);197;
167B;Barcelona (SCD l'Antiga Esquerra de l'Eixample sud);171B;Barcelona (SCD Sant Antoni);149;
167B;Barcelona (SCD l'Antiga Esquerra de l'Eixample sud);174B;Barcelona (SCD la Marina i la Zona Franca-Port);16;
167B;Barcelona (SCD l'Antiga Esquerra de l'Eixample sud);188B;Barcelona (SCD Sant Gervasi- Galvany oest);16;
167B;Barcelona (SCD l'Antiga Esquerra de l'Eixample sud);189B;Barcelona (SCD Sant Gervasi- Galvany est);23;
167M;Madrid (SCD El Viso);164M;Madrid (SCD Lista);67;
167M;Madrid (SCD El Viso);165M;Madrid (SCD Castellana);122;
167M;Madrid (SCD El Viso);168M;Madrid (SCD Prosperidad);103;
167M;Madrid (SCD El Viso);169M;Madrid (SCD Ciudad Jardín);102;
167M;Madrid (SCD El Viso);170M;Madrid (SCD Hispanoamérica);134;
167M;Madrid (SCD El Viso);172M;Madrid (SCD Castilla);21;
167M;Madrid (SCD El Viso);174M;Madrid (SCD Cuatro Caminos);96;
167M;Madrid (SCD El Viso);182M;Madrid (SCD Almagro);54;
167M;Madrid (SCD El Viso);183M;Madrid (SCD Rios Rosas);109;
167M;Madrid (SCD El Viso);189M;Madrid (SCD La Paz);31;
167M;Madrid (SCD El Viso);190M;Madrid (SCD Valverde-2);24;
167M;Madrid (SCD El Viso);191M;Madrid (SCD El Goloso-El Pardo-Fuentelarreina);19;
168B;Barcelona (SCD l'Antiga Esquerra de l'Eixample nord);165B;Barcelona (SCD la Dreta de l'Eixample nord);77;
168B;Barcelona (SCD l'Antiga Esquerra de l'Eixample nord);167B;Barcelona (SCD l'Antiga Esquerra de l'Eixample sud);139;
168B;Barcelona (SCD l'Antiga Esquerra de l'Eixample nord);169B;Barcelona (SCD la Nova Esquerra de l'Eixample nord);218;
168B;Barcelona (SCD l'Antiga Esquerra de l'Eixample nord);170B;Barcelona (SCD la Nova Esquerra de l'Eixample sud);25;
168B;Barcelona (SCD l'Antiga Esquerra de l'Eixample nord);171B;Barcelona (SCD Sant Antoni);18;
168B;Barcelona (SCD l'Antiga Esquerra de l'Eixample nord);174B;Barcelona (SCD la Marina i la Zona Franca-Port);17;
168B;Barcelona (SCD l'Antiga Esquerra de l'Eixample nord);181B;Barcelona (SCD les Corts est);59;
168B;Barcelona (SCD l'Antiga Esquerra de l'Eixample nord);185B;Barcelona (SCD Sarrià-Vallvidrera);17;
