CELDA_ORIGEN;NOMBRE_CELDA_ORIGEN;CELDA_DESTINO;NOMBRE_CELDA_DESTINO;FLUJO;
33VA;Valladolid (SCD Las Delicias);39VA;Valladolid (SCD Rondilla);48;
33VA;Valladolid (SCD Las Delicias);41VA;Valladolid (SCD Canal de Castilla - La Overuela);51;
33VA;Valladolid (SCD Las Delicias);42VA;Valladolid (SCD Huerta del Rey);129;
33VA;Valladolid (SCD Las Delicias);43VA;Valladolid (SCD Parquesol - Arturo Eyries);36;
33VA;Valladolid (SCD Las Delicias);44VA;Valladolid (SCD Paseo Zorrilla Alto - Cuatro de Marzo);117;
33VA;Valladolid (SCD Las Delicias);45VA;Valladolid (SCD La Rubia - Covaresa - Puente Duero);278;
33ZA;Caspe;07ZA;Sástago y otros municipios;121;
34AL;Mojonera, La;33AL;Vícar;141;
34AL;Mojonera, La;41AL;Roquetas de Mar (distrito 01);106;
34AL;Mojonera, La;42AL;Roquetas de Mar (distrito 02);37;
34AL;Mojonera, La;44AL;Ejido, El (sección 012 y otras secciones del distrito 01);384;
34AS;Piloña;13AS;Nava y otros municipios;105;
34AS;Piloña;33AS;Parres;127;
34AS;Piloña;39AS;Villaviciosa;31;
34AS;Piloña;57AS;Siero;34;
34BA;Navalvillar de Pela y otros municipios;11CC;Logrosán y otros municipios;60;
34BA;Navalvillar de Pela y otros municipios;32BA;Talarrubias y otros municipios;166;
34BA;Navalvillar de Pela y otros municipios;33BA;Don Benito y otros municipios;86;
34BI;Gorliz;11BI;Plentzia y Barrika;141;
34BI;Gorliz;15CA;Castro-Urdiales y Guriezo;49;
34CA;Polanco;32CA;Miengo;141;
34CA;Polanco;39CA;Santillana del Mar;138;
34CA;Polanco;41CA;Suances;30;
34CA;Polanco;52CA;Torrelavega (distrito 03);42;
34CC;Valencia de Alcántara;01BA;San Vicente de Alcántara y Codosera, La;55;
34CC;Valencia de Alcántara;01CC;Brozas y otros municipios;108;
34CO;Córdoba (SCD Fuensanta - Santuario);02CO;Córdoba (varias secciones) y Victoria, La;947;
34CO;Córdoba (SCD Fuensanta - Santuario);28CO;Córdoba (SCD Casco Histórico);363;
34CO;Córdoba (SCD Fuensanta - Santuario);30CO;Córdoba (SCD Levante - Zumbacón);69;
34CO;Córdoba (SCD Fuensanta - Santuario);31CO;Córdoba (SCD Viñuela - Rescatado - Cerro de la Golondrina);76;
34CO;Córdoba (SCD Fuensanta - Santuario);32CO;Córdoba (SCD Fátima);56;
34CO;Córdoba (SCD Fuensanta - Santuario);33CO;Córdoba (SCD Cañero - Parque Fidiana);215;
34CO;Córdoba (SCD Fuensanta - Santuario);35CO;Córdoba (SCD Arcángel);56;
34CO;Córdoba (SCD Fuensanta - Santuario);37CO;Córdoba (SCD Sector Sur);39;
34CO;Córdoba (SCD Fuensanta - Santuario);52CO;Córdoba (SCD Brillante - Barrio del Naranjo);189;
34CO;Córdoba (SCD Fuensanta - Santuario);53CO;Córdoba (SCD El Higuerón - Majaneque-Alameda del Obispo);65;
34CR;Solana, La;04CR;Manzanares y Llanos del Caudillo;172;
34CR;Solana, La;06CR;Villahermosa y otros municipios;227;
34CR;Solana, La;25CR;Daimiel;58;
34CR;Solana, La;36CR;Valdepeñas;113;
34CS;Castellón de la Plana/Castelló de la Plana (distrito 04);04CS;Coves de Vinromà, les y otros municipios;16;
34CS;Castellón de la Plana/Castelló de la Plana (distrito 04);06CS;Vall d'Alba y otros municipios;16;
34CS;Castellón de la Plana/Castelló de la Plana (distrito 04);10CS;Artana y otros municipios;16;
34CS;Castellón de la Plana/Castelló de la Plana (distrito 04);13CS;Borriol y otros municipios;16;
34CS;Castellón de la Plana/Castelló de la Plana (distrito 04);14CS;Castellón de la Plana/Castelló de la Plana (distritos 01 y 02);16;
34CS;Castellón de la Plana/Castelló de la Plana (distrito 04);20CS;Almazora/Almassora;215;
34CS;Castellón de la Plana/Castelló de la Plana (distrito 04);23CS;Benicasim/Benicàssim;16;
34CS;Castellón de la Plana/Castelló de la Plana (distrito 04);24CS;Borriana/Burriana;16;
34CS;Castellón de la Plana/Castelló de la Plana (distrito 04);25CS;Onda;16;
34CS;Castellón de la Plana/Castelló de la Plana (distrito 04);26CS;Oropesa del Mar/Orpesa;16;
34CS;Castellón de la Plana/Castelló de la Plana (distrito 04);33CS;Castellón de la Plana/Castelló de la Plana (distrito 03);360;
34CS;Castellón de la Plana/Castelló de la Plana (distrito 04);35CS;Castellón de la Plana/Castelló de la Plana (distrito 05);206;
34CS;Castellón de la Plana/Castelló de la Plana (distrito 04);36CS;Castellón de la Plana/Castelló de la Plana (distrito 06);357;
34CS;Castellón de la Plana/Castelló de la Plana (distrito 04);37CS;Castellón de la Plana/Castelló de la Plana (distrito 07);482;
34CS;Castellón de la Plana/Castelló de la Plana (distrito 04);38CS;Castellón de la Plana/Castelló de la Plana (distrito 08);58;
34CS;Castellón de la Plana/Castelló de la Plana (distrito 04);39CS;Castellón de la Plana/Castelló de la Plana (distrito 09);317;
34CS;Castellón de la Plana/Castelló de la Plana (distrito 04);41CS;Vila-real (distrito 02);16;
34CS;Castellón de la Plana/Castelló de la Plana (distrito 04);42CS;Vila-real (distrito 03);16;
34CS;Castellón de la Plana/Castelló de la Plana (distrito 04);43CS;Vila-real (distrito 04);16;
34CZ;Jerez de la Frontera (distrito 06);15CZ;Puerto Real;106;
34CZ;Jerez de la Frontera (distrito 06);17CZ;Puerto de Santa María, El (distrito 03);211;
34CZ;Jerez de la Frontera (distrito 06);18CZ;Puerto de Santa María, El (distrito 01);49;
34CZ;Jerez de la Frontera (distrito 06);19CZ;Puerto de Santa María, El (distrito 02);78;
34CZ;Jerez de la Frontera (distrito 06);20CZ;Rota;53;
34CZ;Jerez de la Frontera (distrito 06);27CZ;Jerez de la Frontera (distrito 09);1558;
34CZ;Jerez de la Frontera (distrito 06);28CZ;Jerez de la Frontera (distrito 04);1147;
34CZ;Jerez de la Frontera (distrito 06);29CZ;Jerez de la Frontera (distrito 05);245;
34CZ;Jerez de la Frontera (distrito 06);30CZ;Jerez de la Frontera (distrito 03);382;
34CZ;Jerez de la Frontera (distrito 06);31CZ;Jerez de la Frontera (distrito 07);644;
34CZ;Jerez de la Frontera (distrito 06);32CZ;Jerez de la Frontera (distrito 01);106;
34CZ;Jerez de la Frontera (distrito 06);33CZ;Jerez de la Frontera (distrito 02);867;
34CZ;Jerez de la Frontera (distrito 06);35CZ;Jerez de la Frontera (distritos 08 y 10);366;
34CZ;Jerez de la Frontera (distrito 06);36CZ;Arcos de la Frontera;66;
34CÑ;Coristanco;25CÑ;Arteixo;37;
34CÑ;Coristanco;32CÑ;Carballo;381;
34CÑ;Coristanco;53CÑ;Laracha, A;49;
34GC;Telde (distritos 01 y 05);01GC;Valleseco y otros municipios;17;
34GC;Telde (distritos 01 y 05);05GC;Agüimes;118;
34GC;Telde (distritos 01 y 05);06GC;Arucas;17;
34GC;Telde (distritos 01 y 05);07GC;Firgas;17;
34GC;Telde (distritos 01 y 05);08GC;Gáldar;17;
34GC;Telde (distritos 01 y 05);10GC;Ingenio;47;
34GC;Telde (distritos 01 y 05);11GC;Mogán;43;
34GC;Telde (distritos 01 y 05);18GC;Santa Brígida;17;
34GC;Telde (distritos 01 y 05);21GC;Teror;17;
34GC;Telde (distritos 01 y 05);25GC;Valsequillo de Gran Canaria;78;
34GC;Telde (distritos 01 y 05);26GC;Vega de San Mateo;17;
34GC;Telde (distritos 01 y 05);30GC;San Bartolomé de Tirajana (distrito 02);17;
34GC;Telde (distritos 01 y 05);31GC;San Bartolomé de Tirajana (distrito 03);70;
34GC;Telde (distritos 01 y 05);32GC;San Bartolomé de Tirajana (distrito 04);17;
34GC;Telde (distritos 01 y 05);33GC;Santa Lucía de Tirajana (distrito 03);59;
34GC;Telde (distritos 01 y 05);35GC;Telde (distrito 02);233;
34GC;Telde (distritos 01 y 05);36GC;Telde (distrito 03);265;
34GC;Telde (distritos 01 y 05);37GC;Telde (distrito 04);61;
34GC;Telde (distritos 01 y 05);38GC;Palmas de Gran Canaria, Las (SCD Number 5-D);17;
34GC;Telde (distritos 01 y 05);39GC;Telde (distrito 06);585;
34GC;Telde (distritos 01 y 05);40GC;Palmas de Gran Canaria, Las (SCD Number 1-A);66;
34GC;Telde (distritos 01 y 05);41GC;Palmas de Gran Canaria, Las (SCD Number 1-B);17;
34GC;Telde (distritos 01 y 05);42GC;Palmas de Gran Canaria, Las (SCD Number 1-C);103;
34GC;Telde (distritos 01 y 05);43GC;Palmas de Gran Canaria, Las (SCD Number 1-D);193;
34GC;Telde (distritos 01 y 05);44GC;Palmas de Gran Canaria, Las (SCD Number 2-A);29;
34GC;Telde (distritos 01 y 05);45GC;Palmas de Gran Canaria, Las (SCD No. 2-B y sección 065 del distrito 02);17;
34GC;Telde (distritos 01 y 05);46GC;Palmas de Gran Canaria, Las (SCD Number 2-C);17;
34GC;Telde (distritos 01 y 05);47GC;Palmas de Gran Canaria, Las (SCD Number 2-D);60;
34GC;Telde (distritos 01 y 05);48GC;Palmas de Gran Canaria, Las (SCD Number 2-E);38;
34GC;Telde (distritos 01 y 05);49GC;Palmas de Gran Canaria, Las (SCD No. 3-A y sección 046 del distrito 03);46;
34GC;Telde (distritos 01 y 05);50GC;Palmas de Gran Canaria, Las (SCD Number 3-B);17;
34GC;Telde (distritos 01 y 05);51GC;Palmas de Gran Canaria, Las (SCD Number 3-C);68;
34GC;Telde (distritos 01 y 05);52GC;Palmas de Gran Canaria, Las (SCD Number 4-A);17;
34GC;Telde (distritos 01 y 05);53GC;Palmas de Gran Canaria, Las (SCD Number 4-B);17;
34GC;Telde (distritos 01 y 05);54GC;Palmas de Gran Canaria, Las (SCD No 4-C y sección 084 del distrito 04);30;
34GC;Telde (distritos 01 y 05);55GC;Palmas de Gran Canaria, Las (SCD Number 4-D);17;
34GC;Telde (distritos 01 y 05);56GC;Palmas de Gran Canaria, Las (SCD Number 4-E);47;
34GC;Telde (distritos 01 y 05);57GC;Palmas de Gran Canaria, Las (SCD Number 5-A);32;
34GI;Navata y otros municipios;25GI;Besalú y otros municipios;29;
34GI;Navata y otros municipios;27GI;Bàscara y otros municipios;40;
34GI;Navata y otros municipios;32GI;Jonquera, La y otros municipios;49;
34GI;Navata y otros municipios;33GI;Avinyonet de Puigventós y otros municipios;58;
34GP;Tolosa;08GP;Berastegi y otros municipios;101;
34GP;Tolosa;09GP;Ibarra;89;
34GP;Tolosa;10GP;Anoeta y otros municipios;53;
34GP;Tolosa;14GP;Legorreta y otros municipios;29;
34GP;Tolosa;37GP;Villabona;46;
34GP;Tolosa;53GP;Donostia/San Sebastián (distrito 06);33;
34GR;Granada (distritos 04, 05 y 08);38GR;Armilla;27;
34GR;Granada (distritos 04, 05 y 08);65GR;Granada (distrito 01);39;
34GR;Granada (distritos 04, 05 y 08);66GR;Granada (distrito 02);123;
34GR;Granada (distritos 04, 05 y 08);67GR;Granada (distrito 03);184;
34GR;Granada (distritos 04, 05 y 08);68GR;Granada (distrito 06);44;
34GR;Granada (distritos 04, 05 y 08);69GR;Granada (distrito 07);215;
34GR;Granada (distritos 04, 05 y 08);70GR;Granada (distrito 09);61;
34HU;Lepe;01HU;Ayamonte y Villablanca;216;
34HU;Lepe;23HU;Cartaya;670;
34HU;Lepe;24HU;Gibraleón y San Bartolomé de la Torre;88;
34HU;Lepe;33HU;Isla Cristina;329;
34JA;Andújar;04JA;Marmolejo y Lopera;120;
34JA;Andújar;05JA;Arjona y otros municipios;75;
34JA;Andújar;09JA;Villanueva de la Reina y otros municipios;272;
34JA;Andújar;51JA;Jaén (distrito 04);49;
34LE;Bembibre;26LE;Torre del Bierzo y otros municipios;256;
34LE;Bembibre;27LE;Toreno y otros municipios;35;
34LE;Bembibre;28LE;Igüeña y otros municipios;93;
34LL;Almacelles;13HS;Tamarite de Litera y otros municipios;110;
34LU;Lugo (distrito 02);01LU;Lugo (distrito 08) y otros municipios;526;
34LU;Lugo (distrito 02);02LU;Guntín y Lugo (distrito 07);101;
34LU;Lugo (distrito 02);03LU;Lugo (distrito 06) y Friol;135;
34LU;Lugo (distrito 02);04LU;Lugo (distritos 04 y 09);522;
34LU;Lugo (distrito 02);05LU;Lugo (distritos 01 y 03);834;
34LU;Lugo (distrito 02);14LU;Castroverde y otros municipios;52;
34LU;Lugo (distrito 02);22LU;Outeiro de Rei y otros municipios;137;
34LU;Lugo (distrito 02);23LU;Castro de Rei;43;
34LU;Lugo (distrito 02);30LU;Sarria;34;
34LU;Lugo (distrito 02);35LU;Lugo (distrito 05);409;
34MA;Coín;04MA;Monda y Guaro;100;
34MA;Coín;05MA;Casarabonela y otros municipios;62;
34MA;Coín;22MA;Yunquera y otros municipios;132;
34MA;Coín;26MA;Alhaurín de la Torre;36;
34MA;Coín;27MA;Alhaurín el Grande;522;
34MA;Coín;28MA;Álora;51;
34MA;Coín;32MA;Cártama;66;
34MA;Coín;38MA;Pizarra;87;
34MA;Coín;45MA;Estepona (distrito 03);44;
34MA;Coín;49MA;Marbella (distrito 01);75;
34MA;Coín;51MA;Marbella (distrito 03);133;
34MA;Coín;52MA;Marbella (distrito 04);101;
34MA;Coín;69MA;Málaga (SCD Teatinos);40;
34MA;Coín;70MA;Málaga (SCD Guadalhorce);38;
34MA;Coín;71MA;Málaga (SCD Campanillas);47;
34MA;Coín;79MA;Mijas (sección 026 y otras secciones del distrito 01);42;
34MA;Coín;80MA;Mijas (sección 011 y otras secciones del distrito 01);40;
34MU;Totana y Aledo;09MU;Alhama de Murcia;798;
34MU;Totana y Aledo;20MU;Fuente Álamo de Murcia;163;
34MU;Totana y Aledo;24MU;Mazarrón;256;
34MU;Totana y Aledo;49MU;Lorca (distrito 01);122;
34MU;Totana y Aledo;50MU;Lorca (distrito 02);461;
34NA;Valtierra y otros municipios;16LO;Alfaro;43;
34NA;Valtierra y otros municipios;33NA;Milagro y Villafranca;43;
34NA;Valtierra y otros municipios;43NA;Castejón;70;
34PO;Redondela;09PO;Pazos de Borbén y otros municipios;58;
34PO;Redondela;11PO;Soutomaior y Pontevedra (distrito 07);71;
34PO;Redondela;16PO;Cangas;135;
34PO;Redondela;26PO;Moaña;427;
34PO;Redondela;27PO;Mos;231;
34PO;Redondela;29PO;Porriño, O;129;
34PO;Redondela;42PO;Vilaboa;416;
34PO;Redondela;52PO;Vigo (SCD Vigo centro 1);149;
34PO;Redondela;53PO;Vigo (SCD Vigo centro 2);66;
34PO;Redondela;54PO;Vigo (SCD Vigo centro 3);60;
34PO;Redondela;56PO;Vigo (SCD Distrito 4-zona Coia);64;
34PO;Redondela;59PO;Vigo (SCD Distrito 6-zona Teis);244;
34PO;Redondela;60PO;Vigo (SCD Distrito 7-zona Calvario);37;
34PO;Redondela;61PO;Vigo (SCD Distrito 7-zona Lavadores);199;
34PO;Redondela;62PO;Vigo (SCD Distrito 8-zona Beade Bembrive);130;
34PO;Redondela;63PO;Vigo (SCD Distrito 9-zona Oia Coruxo);37;
34SA;Salamanca (distrito 06);02SA;Cabrerizos y otros municipios;410;
34SA;Salamanca (distrito 06);03SA;Castellanos de Moriscos y otros municipios;152;
34SA;Salamanca (distrito 06);05SA;Calzada de Valdunciel y otros municipios;141;
34SA;Salamanca (distrito 06);07SA;Calvarrasa de Abajo y otros municipios;161;
34SA;Salamanca (distrito 06);08SA;Galindo y Perahuy y otros municipios;65;
34SA;Salamanca (distrito 06);17SA;Ledesma y otros municipios;50;
34SA;Salamanca (distrito 06);23SA;Carbajosa de la Sagrada;63;
34SA;Salamanca (distrito 06);27SA;Santa Marta de Tormes;105;
34SA;Salamanca (distrito 06);28SA;Villares de la Reina;97;
34SA;Salamanca (distrito 06);29SA;Salamanca (distrito 01);230;
34SA;Salamanca (distrito 06);30SA;Salamanca (distrito 02);412;
34SA;Salamanca (distrito 06);31SA;Salamanca (distrito 03);577;
34SA;Salamanca (distrito 06);32SA;Salamanca (distrito 04);170;
34SA;Salamanca (distrito 06);33SA;Salamanca (distrito 05);546;
34TA;Alcanar;31CS;Vinaròs;127;
34TA;Alcanar;49TA;Sant Carles de la Ràpita;213;
34TF;Sauzal, El;01TF;Santa Cruz de Tenerife (distritos 07 y 08);20;
34TF;Sauzal, El;12TF;Adeje;20;
34TF;Sauzal, El;13TF;Arafo;20;
34TF;Sauzal, El;19TF;Granadilla de Abona;20;
34TF;Sauzal, El;22TF;Icod de los Vinos;20;
34TF;Sauzal, El;24TF;Matanza de Acentejo, La;182;
34TF;Sauzal, El;25TF;Orotava, La;20;
34TF;Sauzal, El;27TF;Puerto de la Cruz;56;
34TF;Sauzal, El;28TF;Realejos, Los;66;
34TF;Sauzal, El;29TF;Rosario, El;20;
34TF;Sauzal, El;30TF;San Juan de la Rambla;20;
34TF;Sauzal, El;32TF;Santa Úrsula;50;
34TF;Sauzal, El;33TF;Santiago del Teide;20;
34TF;Sauzal, El;36TF;Tacoronte;395;
34TF;Sauzal, El;39TF;Victoria de Acentejo, La;34;
34TF;Sauzal, El;40TF;Arona (sección 011 y otras secciones del distrito 01);20;
34TF;Sauzal, El;41TF;San Cristóbal de La Laguna (distrito 01);60;
34TF;Sauzal, El;42TF;San Cristóbal de La Laguna (distrito 02);20;
34TF;Sauzal, El;43TF;San Cristóbal de La Laguna (distrito 03);20;
34TF;Sauzal, El;44TF;San Cristóbal de La Laguna (distrito 04);20;
34TF;Sauzal, El;45TF;San Cristóbal de La Laguna (distrito 05);20;
34TF;Sauzal, El;48TF;Santa Cruz de Tenerife (distrito 02);20;
34TF;Sauzal, El;49TF;Santa Cruz de Tenerife (distrito 03);20;
34TF;Sauzal, El;50TF;Santa Cruz de Tenerife (distrito 04);20;
34TF;Sauzal, El;51TF;Santa Cruz de Tenerife (distrito 05);20;
34TF;Sauzal, El;52TF;Santa Cruz de Tenerife (distrito 06);20;
34TF;Sauzal, El;53TF;Santa Cruz de Tenerife (distrito 09);20;
34TF;Sauzal, El;56TF;Santa Cruz de Tenerife (distrito 12);20;
34TO;Escalona y otros municipios;015M;Cadalso de los Vidrios y otros municipios;32;
34TO;Escalona y otros municipios;076M;Villa del Prado;45;
34TO;Escalona y otros municipios;41TO;Casar de Escalona, El y otros municipios;73;
34VA;Valladolid (SCD Caamaño - Las Viudas);06VA;Valladolid (SCD Pajarillos Altos - Las Flores) y Renedo de Esgueva;123;
34VA;Valladolid (SCD Caamaño - Las Viudas);19VA;Arroyo de la Encomienda;37;
34VA;Valladolid (SCD Caamaño - Las Viudas);21VA;Cistérniga;70;
34VA;Valladolid (SCD Caamaño - Las Viudas);23VA;Laguna de Duero;124;
34VA;Valladolid (SCD Caamaño - Las Viudas);30VA;Valladolid (SCD Centro - Universidad);97;
34VA;Valladolid (SCD Caamaño - Las Viudas);31VA;Valladolid (SCD Paseo Zorrilla Bajo - Campo Grande);94;
34VA;Valladolid (SCD Caamaño - Las Viudas);32VA;Valladolid (SCD Caño Argales);46;
34VA;Valladolid (SCD Caamaño - Las Viudas);33VA;Valladolid (SCD Las Delicias);515;
34VA;Valladolid (SCD Caamaño - Las Viudas);35VA;Valladolid (SCD Plaza Circular - Vadillos);62;
34VA;Valladolid (SCD Caamaño - Las Viudas);36VA;Valladolid (SCD Pajarillos Bajos);64;
34VA;Valladolid (SCD Caamaño - Las Viudas);37VA;Valladolid (SCD San Juan - Batallas - Pilarica);79;
34VA;Valladolid (SCD Caamaño - Las Viudas);38VA;Valladolid (SCD Hospital - Barrio España - San Pedro Regalado);40;
34VA;Valladolid (SCD Caamaño - Las Viudas);39VA;Valladolid (SCD Rondilla);23;
34VA;Valladolid (SCD Caamaño - Las Viudas);41VA;Valladolid (SCD Canal de Castilla - La Overuela);82;
34VA;Valladolid (SCD Caamaño - Las Viudas);42VA;Valladolid (SCD Huerta del Rey);56;
34VA;Valladolid (SCD Caamaño - Las Viudas);43VA;Valladolid (SCD Parquesol - Arturo Eyries);44;
34VA;Valladolid (SCD Caamaño - Las Viudas);44VA;Valladolid (SCD Paseo Zorrilla Alto - Cuatro de Marzo);72;
34VA;Valladolid (SCD Caamaño - Las Viudas);45VA;Valladolid (SCD La Rubia - Covaresa - Puente Duero);330;
35AL;Almería (distrito 03);01AL;Benahadux y Pechina;34;
35AL;Almería (distrito 03);03AL;Láujar de Andarax y otros municipios;16;
35AL;Almería (distrito 03);05AL;Gádor y otros municipios;18;
35AL;Almería (distrito 03);06AL;Alhama de Almería y otros municipios;34;
35AL;Almería (distrito 03);08AL;Tabernas y otros municipios;16;
35AL;Almería (distrito 03);13AL;Arboleas y otros municipios;18;
35AL;Almería (distrito 03);14AL;Cantoria y otros municipios;16;
35AL;Almería (distrito 03);15AL;Turre y otros municipios;16;
35AL;Almería (distrito 03);17AL;Almería (distritos 01 y 02);114;
35AL;Almería (distrito 03);18AL;Adra;34;
35AL;Almería (distrito 03);21AL;Carboneras;18;
35AL;Almería (distrito 03);24AB;Albacete (distrito 02);16;
35AL;Almería (distrito 03);24AL;Huércal de Almería;34;
35AL;Almería (distrito 03);26HU;Huelva (distrito 02);16;
35AL;Almería (distrito 03);27AL;Níjar;34;
35AL;Almería (distrito 03);32AL;Viator;16;
35AL;Almería (distrito 03);33AL;Vícar;34;
35AL;Almería (distrito 03);34AL;Mojonera, La;34;
35AL;Almería (distrito 03);36AL;Almería (distrito 04);34;
35AL;Almería (distrito 03);37AL;Almería (distrito 05);18;
35AL;Almería (distrito 03);38AL;Almería (distrito 06);185;
35AL;Almería (distrito 03);39AL;Almería (sección 037 y otras secciones del distrito 07);181;
35AL;Almería (distrito 03);40AL;Almería (distrito 08);34;
35AL;Almería (distrito 03);41AL;Roquetas de Mar (distrito 01);34;
35AL;Almería (distrito 03);42AL;Roquetas de Mar (distrito 02);18;
35AL;Almería (distrito 03);43AL;Ejido, El (sección 006 y otras secciones del distrito 01);34;
35AL;Almería (distrito 03);44AL;Ejido, El (sección 012 y otras secciones del distrito 01);34;
35AL;Almería (distrito 03);45AL;Ejido, El (sección 018 y otras secciones del distrito 01);34;
35AL;Almería (distrito 03);46AL;Almería (sección 041 y otras secciones del distrito 07);34;
35AL;Almería (distrito 03);47AL;Almería (sección 018 y otras secciones del distrito 07);220;
35AS;Ribadesella;14AS;Colunga y Caravia;22;
35AS;Ribadesella;29AS;Llanes;52;
35BA;Campanario y otros municipios;32BA;Talarrubias y otros municipios;43;
35BA;Campanario y otros municipios;33BA;Don Benito y otros municipios;43;
35BA;Campanario y otros municipios;39BA;Quintana de la Serena y otros municipios;47;
35BA;Campanario y otros municipios;53BA;Villanueva de la Serena;127;
35BI;Gernika-Lumo;14BI;Iurreta y Muxika;59;
35BI;Gernika-Lumo;20BI;Mundaka y otros municipios;44;
35BI;Gernika-Lumo;21BI;Forua y otros municipios;285;
35BI;Gernika-Lumo;22BI;Berriatua y otros municipios;309;
35CA;Reinosa;10CA;Campoo de Enmedio y Hermandad de Campoo de Suso;310;
35CA;Reinosa;11CA;Valderredible y otros municipios;44;
35CC;Cáceres (distrito 01);03CC;Casar de Cáceres y Garrovillas de Alconétar;193;
35CC;Cáceres (distrito 01);04CC;Sierra de Fuentes y otros municipios;80;
35CC;Cáceres (distrito 01);15CC;Serradilla y otros municipios;90;
35CC;Cáceres (distrito 01);40CC;Cáceres (distrito 06) y Aliseda;217;
35CC;Cáceres (distrito 01);45CC;Cáceres (distrito 02);342;
35CC;Cáceres (distrito 01);46CC;Cáceres (distrito 03);116;
35CC;Cáceres (distrito 01);47CC;Cáceres (distrito 04);295;
35CC;Cáceres (distrito 01);48CC;Cáceres (distrito 05);120;
35CO;Córdoba (SCD Arcángel);01CO;Almodóvar del Río y Guadalcázar;28;
35CO;Córdoba (SCD Arcángel);02CO;Córdoba (varias secciones) y Victoria, La;421;
35CO;Córdoba (SCD Arcángel);03CO;Córdoba (SCD Alcolea y sección 044 del distrito 02) y Obejo;28;
35CO;Córdoba (SCD Arcángel);04CO;Villafranca de Córdoba y Carpio, El;16;
35CO;Córdoba (SCD Arcángel);07CO;Moriles y Monturque;16;
35CO;Córdoba (SCD Arcángel);15CO;Posadas y Hornachuelos;16;
35CO;Córdoba (SCD Arcángel);18CO;Belmez y otros municipios;16;
35CO;Córdoba (SCD Arcángel);22CO;Rute e Iznájar;28;
35CO;Córdoba (SCD Arcángel);23CO;Priego de Córdoba y otros municipios;16;
35CO;Córdoba (SCD Arcángel);26CO;Carlota, La;16;
35CO;Córdoba (SCD Arcángel);28CO;Córdoba (SCD Casco Histórico);169;
35CO;Córdoba (SCD Arcángel);29CO;Córdoba (SCD Tejares - Molinos Altas - San Cayetano);16;
35CO;Córdoba (SCD Arcángel);30CO;Córdoba (SCD Levante - Zumbacón);28;
35CO;Córdoba (SCD Arcángel);32CO;Córdoba (SCD Fátima);28;
35CO;Córdoba (SCD Arcángel);34CO;Córdoba (SCD Fuensanta - Santuario);157;
35CO;Córdoba (SCD Arcángel);36CO;Córdoba (SCD Campo de la Verdad - Fray Albino);182;
35CO;Córdoba (SCD Arcángel);37CO;Córdoba (SCD Sector Sur);28;
35CO;Córdoba (SCD Arcángel);38CO;Córdoba (SCD Polígono del Guadalquivir);16;
35CO;Córdoba (SCD Arcángel);39CO;Córdoba (SCD Vista Alegre - Vallellano - Parque Cruz Conde/Corregidor y sección 037 del distrito 10);28;
35CO;Córdoba (SCD Arcángel);40CO;Córdoba (SCD Ciudad jardín);28;
35CO;Córdoba (SCD Arcángel);41CO;Córdoba (SCD Huerta de la Marquesa);28;
35CO;Córdoba (SCD Arcángel);42CO;Córdoba (SCD Cercadilla - Olivos Borrachos);16;
35CO;Córdoba (SCD Arcángel);45CO;Córdoba (SCD Parque Figueroa - San Rafael de la Albaida);28;
35CO;Córdoba (SCD Arcángel);47CO;Córdoba (SCD Margaritas - Colonia de la Paz);16;
35CO;Córdoba (SCD Arcángel);50CO;Córdoba (SCD Santa Rosa - Camping);28;
35CO;Córdoba (SCD Arcángel);51CO;Córdoba (SCD Valdeolleros - Chinales);16;
35CO;Córdoba (SCD Arcángel);52CO;Córdoba (SCD Brillante - Barrio del Naranjo);28;
35CO;Córdoba (SCD Arcángel);53CO;Córdoba (SCD El Higuerón - Majaneque-Alameda del Obispo);28;
35CO;Córdoba (SCD Arcángel);55CO;Fernán-Núñez;16;
35CO;Córdoba (SCD Arcángel);59CO;Montilla;28;
35CO;Córdoba (SCD Arcángel);63CO;Pozoblanco;16;
35CO;Córdoba (SCD Arcángel);66CO;Villa del Río;16;
35CO;Córdoba (SCD Arcángel);73MA;Málaga (SCD Prolongación: La Unión - Cruz de Humilladero);16;
35CR;Tomelloso;05CR;Campo de Criptana y Arenales de San Gregorio;84;
35CR;Tomelloso;19CR;Alcázar de San Juan;159;
35CR;Tomelloso;23CR;Argamasilla de Alba;419;
35CR;Tomelloso;33CR;Socuéllamos;95;
35CS;Castellón de la Plana/Castelló de la Plana (distrito 05);13CS;Borriol y otros municipios;112;
35CS;Castellón de la Plana/Castelló de la Plana (distrito 05);14CS;Castellón de la Plana/Castelló de la Plana (distritos 01 y 02);266;
35CS;Castellón de la Plana/Castelló de la Plana (distrito 05);20CS;Almazora/Almassora;136;
35CS;Castellón de la Plana/Castelló de la Plana (distrito 05);34CS;Castellón de la Plana/Castelló de la Plana (distrito 04);136;
35CS;Castellón de la Plana/Castelló de la Plana (distrito 05);36CS;Castellón de la Plana/Castelló de la Plana (distrito 06);497;
35CS;Castellón de la Plana/Castelló de la Plana (distrito 05);37CS;Castellón de la Plana/Castelló de la Plana (distrito 07);42;
35CS;Castellón de la Plana/Castelló de la Plana (distrito 05);38CS;Castellón de la Plana/Castelló de la Plana (distrito 08);248;
35CS;Castellón de la Plana/Castelló de la Plana (distrito 05);39CS;Castellón de la Plana/Castelló de la Plana (distrito 09);123;
